channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
8375897,8388607,-3572368,-78452,8388607,-7419441,-3443404,2727616,1405125869.569928,7
8376104,8388607,-3572514,-78620,8388607,-7419563,-3444232,2727315,1405125869.574666,7
8375702,8388607,-3572111,-77982,8388607,-7419054,-3443352,2728266,1405125869.584416,7
8375927,8388607,-3572711,-78889,8388607,-7419250,-3444241,2727753,1405125869.591906,7
8375699,8388607,-3571942,-77737,8388607,-7418895,-3443494,2728646,1405125869.596523,7
8375734,8388607,-3572107,-78040,8388607,-7418835,-3443782,2728751,1405125869.604227,7
8375667,8388607,-3571784,-77565,8388607,-7418661,-3443433,2729304,1405125869.607841,7
8375511,8388607,-3571561,-77216,8388607,-7418444,-3442949,2729803,1405125869.618147,7
8375831,8388607,-3572043,-77851,8388607,-7418697,-3444227,2729175,1405125869.622877,7
8375716,8388607,-3571263,-76860,8388607,-7418446,-3442707,2730660,1405125869.627918,7
8375815,8388607,-3571464,-77173,8388607,-7418506,-3424256,32718,1405125869.638381,7
8375625,8388607,-3571311,-76872,8388607,-7418222,-3443494,2730530,1405125869.644072,7
8375474,8388607,-3571022,-76334,8388607,-7417971,-3443052,2731147,1405125869.652738,7
8375837,8388607,-3571349,-76926,8388607,-7418244,-3443601,2731082,1405125869.656746,7
8375621,8388607,-3570734,-76110,8388607,-7417942,-3442534,2732083,1405125869.665691,7
8376023,8388607,-3570986,-76467,8388607,-7418266,-3443461,2731731,1405125869.673598,7
8375606,8388607,-3570667,-76055,8388607,-7417742,-3442651,2732622,1405125869.678074,7
-4194304,8375935,8388607,-3570806,-76208,8388607,-7417994,-3443379,1405125869.688965,7
8375969,8388607,-3570787,-76218,8388607,-7417981,-3443610,2732409,1405125869.69396,7
8375673,8388607,-3570009,-75224,8388607,-7417541,-3442153,2733852,1405125869.703916,7
8376071,8388607,-3570453,-75862,8388607,-7417867,-3443294,2733246,1405125869.708296,7
8375875,8388607,-3569912,-75011,8388607,-7417607,-3442635,2733844,1405125869.71169,7
8375779,8388607,-3569891,-74883,8388607,-7417411,-3442669,2734090,1405125869.718878,7
8375750,8388607,-3569678,-74657,8388607,-7417274,-3442558,2734469,1405125869.726213,7
8375674,8388607,-3569552,-74548,8388607,-7417095,-3442199,2734942,1405125869.738165,7
8376016,8388607,-3570019,-75291,8388607,-7417412,-3442969,2734514,1405125869.743352,7
8375717,8388607,-3568989,-73705,8388607,-7416982,-3441722,2735723,1405125869.746816,7
8375988,8388607,-3569643,-74724,8388607,-7417184,-3442768,2735236,1405125869.754962,7
8376149,8388607,-3569470,-74578,8388607,-7417279,-3409920,4089,1405125869.758831,7
8375794,8388607,-3568636,-73191,8388607,-7416798,-3441461,2736686,1405125869.768046,7
8376079,8388607,-3569383,-74207,8388607,-7417027,-3442521,2736140,1405125869.774969,7
8375521,8388607,-3568495,-72772,8388607,-7416349,-3441359,2737221,1405125869.779961,7
8375745,8388607,-3568909,-73441,8388607,-7416541,-3442177,2736756,1405125869.788434,7
8375754,8388607,-3568416,-72948,8388607,-7416419,-3441363,2737711,1405125869.794941,7
8375827,8388607,-3568491,-72964,8388607,-7416411,-3441687,2737747,1405125869.806086,7
8375934,8388607,-3568912,-73644,8388607,-7416489,-1048576,2093949,1405125869.810822,7
8375681,8388607,-3568116,-72453,8388607,-7416101,-3440914,2738786,1405125869.82172,7
8375966,8388607,-3568570,-73079,8388607,-7416310,-3442048,2738249,1405125869.827131,7
8375728,8388607,-3567616,-71627,8388607,-7415939,-3440607,2739633,1405125869.837254,7
8375793,8388607,-3567959,-72126,8388607,-7415977,-3441021,2739438,1405125869.842342,7
8376028,8388607,-3568173,-72395,8388607,-7416131,-3441566,2739265,1405125869.848926,7
8375903,8388607,-3567626,-71489,8388607,-7415888,-3440826,2740089,1405125869.858177,7
8376021,8388607,-3567909,-72069,8388607,-7415919,-3441354,2740051,1405125869.869809,7
8375858,8388607,-3567309,-71159,8388607,-7415681,-3440362,2740903,1405125869.874936,7
8376004,8388607,-3567871,-71797,8388607,-7415761,-3441314,2740412,1405125869.877928,7
8375767,8388607,-3567179,-70686,8388607,-7415403,-3440416,2741288,1405125869.884728,7
8375943,8388607,-3566859,-70146,8388607,-7415520,-3440149,2741626,1405125869.889306,7
8376288,8388607,-3567261,-70808,8388607,-7415786,-3441101,2741256,1405125869.892304,7
8375861,8388607,-3566447,-69598,8388607,-7415226,-3439766,2742504,1405125869.900213,7
8376268,8388607,-3567166,-70607,8388607,-7415576,-3441058,2741809,1405125869.904524,7
8376246,8388607,-3566709,-69978,8388607,-7415495,-3440349,2742461,1405125869.910682,7
8376097,8388607,-3566776,-70161,8388607,-7415239,-3440152,2742935,1405125869.9203,7
8376237,8388607,-3566681,-70052,8388607,-7415297,-3440189,2743189,1405125869.925756,7
8372224,32718,8028159,-13932,-7864593,-2129921,-28965,-6829181,1405125869.933763,7
8376207,8388607,-3566861,-70294,8388607,-7415141,-3440639,2743226,1405125869.939292,7
8376002,8388607,-3565959,-68875,8388607,-7414805,-3439324,2744441,1405125869.946882,7
8376279,8388607,-3566459,-69516,8388607,-7415016,-3440299,2743933,1405125869.957174,7
8376345,8388607,-3566472,-69532,8388607,-7415035,-3440202,2744138,1405125869.961594,7
8375971,8388607,-3565939,-68579,8388607,-7414557,-3439444,2744927,1405125869.975121,7
8376540,8388607,-3566372,-69202,8388607,-7415071,-3440472,2744406,1405125869.978262,7
8376247,-4194304,8376266,8388607,-3565432,-67812,8388607,-7414652,1405125869.985639,7
8376423,8388607,-3565739,-68263,8388607,-7414782,-3439879,2745375,1405125869.989143,7
8376186,8388607,-3565428,-67869,8388607,-7414431,-3439322,2746052,1405125869.99286,7
8376219,8388607,-3565720,-68184,8388607,-7414395,-3439711,2745923,1405125870.003168,7
8376194,8388607,-3565867,-68367,8388607,-7414338,-3440219,2745646,1405125870.00853,7
8375876,8388607,-3565041,-67287,8388607,-7413883,-3438732,2747081,1405125870.01549,7
8376323,8388607,-3565567,-68034,8388607,-7414271,-3440014,2746408,1405125870.02403,7
8375890,8388607,-3564774,-66882,8388607,-7413716,-3438754,2747578,1405125870.029484,7
8376061,8388607,-3564856,-66948,8388607,-7413847,-3439126,2747432,1405125870.043897,7
8376035,8388607,-3565036,-67202,8388607,-7413735,-3439536,2747421,1405125870.054612,7
8375954,8388607,-3564531,-66486,8388607,-7413530,-3438621,2748432,1405125870.060032,7
8376303,8388607,-3565104,-67376,8388607,-7413855,-3439481,2747930,1405125870.068916,7
8376124,8388607,-3564286,-66037,8388607,-7413555,-3438532,2748771,1405125870.07187,7
8376424,8388607,-3564794,-66769,8388607,-7413791,-3439377,2748405,1405125870.074834,7
8376253,8388607,-3564289,-66155,8388607,-7413501,-3438421,2749416,1405125870.079822,7
8376168,8388607,-3564054,-65739,8388607,-7413360,-3438084,2749748,1405125870.084173,7
8376527,8388607,-3564463,-66163,8388607,-7413657,-3439273,2749080,1405125870.090944,7
8376160,8388607,-3563786,-64995,8388607,-7413176,-3438048,2750234,1405125870.099212,7
8376773,8388607,-3564362,-65879,8388607,-7413726,-3439245,2749640,1405125870.104429,7
8376363,8388607,-3563827,-65167,8388607,-7413241,-3438494,2750376,1405125870.111411,7
8376118,8388607,-3563716,-64923,8388607,-7412901,-3438389,2750732,1405125870.119954,7
8376324,8388607,-3563877,-65121,8388607,-7413034,-3438714,2750671,1405125870.124634,7
8376091,8388607,-3563411,-64408,8388607,-7412734,-3437896,2751398,1405125870.133534,7
8376370,8388607,-3564129,-65557,8388607,-7412949,-3438944,2750913,1405125870.138872,7
8375978,8388607,-3563086,-64048,8388607,-7412420,-3437532,2752251,1405125870.144275,7
8376428,8388607,-3563787,-65122,8388607,-7412806,-3438551,2751749,1405125870.154898,7
8376507,8388607,-3563770,-65077,8388607,-7412839,-3438529,2751879,1405125870.16072,7
8376221,8388607,-3563127,-64074,8388607,-7412434,-3437511,2752886,1405125870.168386,7
8376288,8388607,-3563312,-64441,8388607,-7412429,-3438348,2752536,1405125870.172573,7
8376128,8388607,-3562570,-63306,8388607,-7412192,-3437366,2753504,1405125870.185304,7
8376155,8388607,-3562836,-63607,8388607,-7412146,-3437848,2753245,1405125870.190095,7
8376259,8388607,-3562724,-63407,8388607,-7412150,-3437551,2753709,1405125870.19365,7
8376551,8388607,-3562896,-63697,8388607,-7412355,-3437648,2753884,1405125870.231875,0
8376612,8388607,-3563029,-63947,8388607,-7412372,-3438080,2753744,1405125870.26035,0
8375922,8388607,-3561878,-62129,8388607,-7411551,-3436631,2755069,1405125870.265215,0
8376250,8388607,-3562749,-63428,8388607,-7411832,-3438039,2754251,1405125870.269538,0
8375929,8388607,-3562124,-62497,8388607,-7411392,-3436736,2755462,1405125870.272961,0
8376247,8388607,-3562214,-62601,8388607,-7411679,-3436981,2755369,1405125870.277193,0
8376849,8388607,-3562137,-62552,8388607,-7412181,-3437427,2755359,1405125870.284455,0
8376524,8388607,-3561812,-62057,8388607,-7411746,-3436597,2756301,1405125870.291166,0
8376730,8388607,-3562344,-62813,8388607,-7411931,-3437543,2755726,1405125870.31666,0
8376411,8388607,-3561661,-61722,8388607,-7411492,-3436571,2756708,1405125870.323044,0
8376652,8388607,-3561691,-61650,8388607,-7411651,-3437195,2756534,1405125870.326852,0
8376361,8388607,-3561094,-60829,8388607,-7411237,-3436356,2757495,1405125870.332663,0
8376157,8388607,-3560909,-60484,8388607,-7410981,-3436000,2757877,1405125870.335951,0
8376534,8388607,-3561933,-61987,8388607,-7411316,-3437344,2757085,1405125870.339336,0
8375964,8388607,-3560996,-60676,8388607,-7410611,-3435945,2758416,1405125870.342565,0
8376055,8388604,7,-197705,-4,-6648289,-978057,-8,1405125870.345127,0
8376234,8388607,-3560728,-60321,8388607,-7410747,-3436308,2758480,1405125870.351494,0
8376440,8388607,-3560667,-60067,8388607,-7410866,-3436177,2758759,1405125870.354435,0
8376621,8388607,-3561129,-60751,8388607,-7411029,-3436926,2758316,1405125870.35737,0
8376188,8388607,-3560426,-59758,8388607,-7410464,-3435542,2759646,1405125870.360747,0
8376574,8388607,-3560624,-60058,8388607,-7410769,-3436494,2759147,1405125870.366142,0
8376347,8388607,-3560416,-59812,8388607,-7410491,-3436181,2759505,1405125870.370163,0
8376023,8388607,-3560243,-59536,8388607,-7410064,-3435405,2760274,1405125870.373118,0
8376397,8388607,-3560605,-60014,8388607,-7410378,-3436316,2759816,1405125870.375965,0
8376078,8388607,-3559582,-58474,8388607,-7409932,-3435076,2761011,1405125870.379661,0
8376331,8388607,-3560035,-59151,8388607,-7410156,-3435867,2760511,1405125870.385615,0
8376104,8388607,-3559741,-58926,8388607,-7409816,-3435075,2761383,1405125870.388451,0
8376164,8388607,-3560007,-59244,8388607,-7409806,-3435545,2761216,1405125870.391721,0
8376334,8388607,-3559532,-58571,8388607,-7409877,-3435284,2761688,1405125870.40011,0
8376215,8388607,-3558983,-57712,8388607,-7409688,-3434646,2762306,1405125870.405187,0
8376649,8388607,-3559554,-58619,8388607,-7410064,-3435831,2761686,1405125870.408779,0
8376118,8388607,-3558736,-57338,8388607,-7409403,-3434470,2762898,1405125870.415094,0
8376364,8388607,-3558966,-57645,8388607,-7409615,-3434896,2762704,1405125870.421215,0
8376236,8388607,-3558996,-57761,8388607,-7409414,-3435197,2762834,1405125870.426399,0
8376011,8388607,-3558417,-56978,8388607,-7409071,-3434442,2763722,1405125870.434937,0
8376536,8388607,-3558661,-57384,8388607,-7409520,-3435071,2763489,1405125870.439038,0
8376218,8388607,-3558235,-56674,8388607,-7409141,-3434246,2764177,1405125870.448755,0
8376505,8388607,-3558902,-57741,8388607,-7409367,-3435105,2763793,1405125870.456968,0
8376414,8388607,-3558091,-56687,8388607,-7409147,-3433994,2764881,1405125870.47037,0
8376439,8388607,-262144,523543,-4718593,-222398,-4197869,-2621441,1405125870.478998,0
8376861,8388607,-3558470,-57191,8388607,-7409480,-3434844,2764523,1405125870.487896,0
8376456,8388607,-3557828,-56087,8388607,-7408971,-3433726,2765570,1405125870.491386,0
8376887,8388607,-3558198,-56611,8388607,-7409338,-3434850,2765036,1405125870.494744,0
8376605,8388607,-3557466,-55535,8388607,-7408976,-3433950,2765836,1405125870.501012,0
8376592,8388607,-3557341,-55288,8388607,-7408863,-3433811,2766159,1405125870.505159,0
8376581,8388607,-3557505,-55527,8388607,-7408778,-3433944,2766233,1405125870.50854,0
8376678,8388607,-3557459,-55425,8388607,-7408782,-3433609,2766690,1405125870.516417,0
8376830,8388607,-3557794,-55935,8388607,-7408907,-3434341,2766266,1405125870.521861,0
8376366,8388607,-3556542,-54159,8388607,-7408308,-3432907,2767636,1405125870.529406,0
8376579,8388607,-3557109,-54976,8388607,-7408459,-3433942,2767141,1405125870.537623,0
8376599,8388607,-3557044,-54881,8388607,-7408432,-3433815,2767318,1405125870.544027,0
8376399,8388607,-3556579,-54314,8388607,-7408127,-3432799,2768329,1405125870.553658,0
8376683,8388607,-3556754,-54641,8388607,-7408331,-3433554,2768051,1405125870.558534,0
8376213,8388607,-3556221,-53841,8388607,-7407747,-3432419,2769107,1405125870.566402,0
8376629,8388607,-3556704,-54528,8388607,-7408138,-3433308,2768577,1405125870.572087,0
8376673,8388607,-3556406,-54028,8388607,-7408089,-3432822,2769130,1405125870.578875,0
8376684,8388607,-3556326,-53859,8388607,-7408013,-3432992,2769206,1405125870.587643,0
8376409,8388607,-3555835,-53151,8388607,-7407635,-3432627,2769783,1405125870.592337,0
8376222,8388607,-3555439,-52569,8388607,-7407380,-3431935,2770422,1405125870.59896,0
8376603,8388607,-3556341,-53861,8388607,-7407713,-3433279,2769590,1405125870.605992,0
8376213,8388607,-3555360,-52301,8388607,-7407204,-3431924,2770799,1405125870.61576,0
8376379,8388607,-3555535,-52594,8388607,-7407335,-3432267,2770647,1405125870.620098,0
8376249,8388607,-3555851,-53207,8388607,-7407123,-3432556,2770720,1405125870.627133,0
8376240,8388607,-3555294,-52271,8388607,-7407009,-3431832,2771496,1405125870.636692,0
8376558,8388607,-3555526,-52577,8388607,-7407264,-3432621,2771115,1405125870.644009,0
